167,5,113,655,86,155,-1,-1,1
168,1,112,691,119,122,-1,-1,1
168,3,197,727,98,137,-1,-1,1
168,5,113,657,83,156,-1,-1,1
169,1,114,691,119,123,-1,-1,1
169,3,197,730,100,137,-1,-1,1
169,5,112,653,53,152,-1,-1,1
170,1,120,691,115,121,-1,-1,1
170,3,198,729,99,141,-1,-1,1
170,5,107,659,56,150,-1,-1,1
171,1,120,674,95,136,-1,-1,1
171,3,197,727,101,147,-1,-1,1
171,5,108,665,56,148,-1,-1,1
172,1,115,681,127,121,-1,-1,1
172,3,198,728,103,147,-1,-1,1
172,5,109,691,53,129,-1,-1,1
173,3,201,735,101,141,-1,-1,1
173,5,109,702,60,124,-1,-1,1
174,1,121,711,151,102,-1,-1,1
174,3,207,738,95,138,-1,-1,1
174,5,108,699,63,131,-1,-1,1
175,1,119,715,154,97,-1,-1,1
175,3,206,740,94,138,-1,-1,1
175,5,107,710,67,124,-1,-1,1
176,1,119,719,159,94,-1,-1,1
176,3,201,736,101,142,-1,-1,1
176,5,106,710,68,127,-1,-1,1
177,1,120,724,160,85,-1,-1,1
177,3,203,740,99,140,-1,-1,1
178,1,122,727,160,81,-1,-1,1
178,3,202,740,99,140,-1,-1,1
179,1,126,728,158,78,-1,-1,1
179,3,222,767,82,110,-1,-1,1
180,1,127,729,159,71,-1,-1,1
180,3,221,768,83,109,-1,-1,1
181,1,133,728,156,70,-1,-1,1
181,3,221,764,82,114,-1,-1,1
182,1,137,731,159,63,-1,-1,1
182,3,215,750,85,131,-1,-1,1
183,1,140,736,158,54,-1,-1,1
183,3,222,764,81,115,-1,-1,1
184,1,142,739,159,48,-1,-1,1
184,3,224,764,79,116,-1,-1,1
185,1,145,741,161,44,-1,-1,1
185,3,223,763,82,117,-1,-1,1
186,1,145,741,165,44,-1,-1,1
186,3,223,762,82,119,-1,-1,1
187,1,149,740,166,43,-1,-1,1
187,3,223,763,81,118,-1,-1,1
188,1,153,741,163,42,-1,-1,1
188,3,221,763,83,119,-1,-1,1
189,1,161,739,161,42,-1,-1,1
189,3,220,763,88,118,-1,-1,1
190,1,163,737,162,45,-1,-1,1
190,3,223,764,83,118,-1,-1,1
191,1,167,738,164,42,-1,-1,1
191,3,227,764,83,117,-1,-1,1
192,1,170,737,163,43,-1,-1,1
192,3,224,765,92,115,-1,-1,1
193,1,174,736,163,45,-1,-1,1
193,3,220,765,102,116,-1,-1,1
194,1,178,735,167,43,-1,-1,1
194,3,217,765,110,117,-1,-1,1
195,1,184,735,169,43,-1,-1,1
195,3,214,765,117,117,-1,-1,1
196,1,195,734,167,44,-1,-1,1
196,3,213,765,120,118,-1,-1,1
197,1,205,733,170,47,-1,-1,1
197,3,217,762,120,119,-1,-1,1
206,3,232,814,174,51,-1,-1,1
206,5,112,750,138,90,-1,-1,1
207,3,234,813,182,51,-1,-1,1
207,5,124,764,144,80,-1,-1,1
208,3,228,814,196,50,-1,-1,1
208,5,134,783,147,65,-1,-1,1
209,3,215,812,217,52,-1,-1,1
209,5,148,791,147,61,-1,-1,1
210,3,275,814,160,55,-1,-1,1
210,5,162,794,140,59,-1,-1,1
211,3,260,805,186,67,-1,-1,1
211,5,175,797,152,55,-1,-1,1
212,3,288,808,182,57,-1,-1,1
212,5,184,805,153,43,-1,-1,1
213,3,309,818,180,46,-1,-1,1
213,5,196,803,159,41,-1,-1,1
214,3,332,823,180,46,-1,-1,1
214,5,205,802,157,42,-1,-1,1
250,3,855,787,167,43,-1,-1,1
250,4,900,807,182,51,-1,-1,1
251,3,860,789,163,40,-1,-1,1
251,4,905,808,179,49,-1,-1,1
252,3,866,789,165,40,-1,-1,1
252,4,910,807,179,48,-1,-1,1
253,3,872,787,163,41,-1,-1,1
253,4,919,803,179,53,-1,-1,1
254,3,882,787,162,42,-1,-1,1
254,4,921,805,177,51,-1,-1,1
255,3,883,785,166,43,-1,-1,1
255,4,924,803,175,54,-1,-1,1
256,3,896,783,158,44,-1,-1,1
256,4,925,802,177,56,-1,-1,1
257,3,899,779,161,45,-1,-1,1
257,4,930,804,175,51,-1,-1,1
258,3,905,777,165,46,-1,-1,1
258,4,936,805,171,49,-1,-1,1
259,3,913,777,164,47,-1,-1,1
259,4,938,805,173,49,-1,-1,1
260,2,1050,752,115,125,-1,-1,1
260,3,916,779,168,45,-1,-1,1
260,4,936,807,176,44,-1,-1,1
261,2,1033,764,145,115,-1,-1,1
261,3,926,786,170,42,-1,-1,1
261,4,934,809,172,42,-1,-1,1
262,2,1029,774,153,111,-1,-1,1
262,3,927,785,172,44,-1,-1,1
262,4,934,807,167,45,-1,-1,1
263,2,1003,788,175,98,-1,-1,1
263,3,927,782,176,49,-1,-1,1
263,4,932,802,176,46,-1,-1,1
264,2,996,793,175,91,-1,-1,1
264,3,933,782,157,48,-1,-1,1
264,4,940,795,177,50,-1,-1,1
265,2,989,795,172,82,-1,-1,1
265,3,936,785,167,45,-1,-1,1
271,2,924,816,189,69,-1,-1,1
271,4,971,782,172,50,-1,-1,1
272,2,913,819,193,64,-1,-1,1
272,4,972,784,171,49,-1,-1,1
273,2,909,820,187,72,-1,-1,1
273,4,971,782,173,54,-1,-1,1
274,2,903,819,189,73,-1,-1,1
274,4,974,784,170,56,-1,-1,1
275,2,896,808,189,83,-1,-1,1
275,4,980,777,155,77,-1,-1,1
276,2,888,813,190,71,-1,-1,1
276,5,759,816,164,50,-1,-1,1
277,1,898,741,164,80,-1,-1,1
277,2,873,827,185,49,-1,-1,1
277,3,994,782,153,43,-1,-1,1
277,4,1012,756,94,129,-1,-1,1
277,5,764,816,160,48,-1,-1,1
278,1,905,752,167,67,-1,-1,1
278,2,859,830,189,52,-1,-1,1
278,3,989,786,159,43,-1,-1,1
278,4,1008,744,102,139,-1,-1,1
278,5,762,815,157,44,-1,-1,1
279,1,912,746,160,76,-1,-1,1
279,2,847,826,192,58,-1,-1,1
279,3,1002,783,150,41,-1,-1,1
279,4,1030,745,85,136,-1,-1,1
279,5,768,815,153,45,-1,-1,1
280,1,915,738,162,86,-1,-1,1
280,2,834,823,197,62,-1,-1,1
280,3,989,783,163,43,-1,-1,1
280,4,1038,738,75,149,-1,-1,1
280,5,769,814,158,42,-1,-1,1
281,1,915,743,165,84,-1,-1,1
281,2,824,827,199,60,-1,-1,1
281,3,1002,786,156,42,-1,-1,1
281,4,1023,733,101,134,-1,-1,1
281,5,768,811,163,42,-1,-1,1
282,1,918,745,165,82,-1,-1,1
282,2,815,824,199,64,-1,-1,1
282,3,991,783,165,53,-1,-1,1
282,4,1044,728,83,155,-1,-1,1
282,5,769,810,161,41,-1,-1,1
283,1,925,753,141,67,-1,-1,1
283,2,798,824,201,53,-1,-1,1
283,3,991,777,159,49,-1,-1,1
283,4,1046,725,90,158,-1,-1,1
283,5,771,806,160,44,-1,-1,1
284,1,929,757,135,70,-1,-1,1
284,2,778,817,192,47,-1,-1,1
284,3,998,788,153,39,-1,-1,1
284,4,1049,719,83,151,-1,-1,1
284,5,769,805,171,45,-1,-1,1
285,1,921,750,153,85,-1,-1,1
285,2,784,826,182,42,-1,-1,1
285,3,993,782,150,43,-1,-1,1
285,4,1047,731,87,143,-1,-1,1
285,5,777,813,161,35,-1,-1,1
286,1,920,750,154,82,-1,-1,1
286,2,776,829,176,36,-1,-1,1
286,4,1020,732,113,133,-1,-1,1
286,5,772,814,177,33,-1,-1,1
287,1,919,744,160,85,-1,-1,1
287,2,759,829,195,34,-1,-1,1
287,3,994,786,154,35,-1,-1,1
287,4,1063,733,73,133,-1,-1,1
287,5,777,810,163,33,-1,-1,1
288,2,756,831,183,32,-1,-1,1
288,5,775,811,169,35,-1,-1,1
289,2,747,817,198,46,-1,-1,1
289,3,993,781,151,48,-1,-1,1
289,4,1023,733,131,136,-1,-1,1
289,5,762,806,186,46,-1,-1,1
29,2,99,779,150,49,-1,-1,1
29,5,77,748,144,53,-1,-1,1
290,2,740,816,201,46,-1,-1,1
290,3,1000,779,150,50,-1,-1,1
290,4,1011,748,134,117,-1,-1,1
290,5,759,805,188,45,-1,-1,1
291,2,728,823,183,41,-1,-1,1
291,3,996,771,154,67,-1,-1,1
291,4,988,788,160,78,-1,-1,1
291,5,783,797,157,44,-1,-1,1
292,2,733,817,204,46,-1,-1,1
292,3,992,775,150,51,-1,-1,1
292,4,965,798,185,79,-1,-1,1
292,5,780,804,170,44,-1,-1,1
293,2,734,814,204,47,-1,-1,1
293,3,996,779,152,50,-1,-1,1
293,4,941,802,196,73,-1,-1,1
293,5,781,802,169,47,-1,-1,1
294,2,736,810,203,50,-1,-1,1
294,3,995,781,158,50,-1,-1,1
294,4,916,813,190,61,-1,-1,1
294,5,779,798,175,51,-1,-1,1
295,2,707,821,200,46,-1,-1,1
295,5,782,790,172,63,-1,-1,1
296,2,700,819,207,46,-1,-1,1
296,5,792,786,161,57,-1,-1,1
297,2,686,818,194,47,-1,-1,1
297,5,798,790,158,50,-1,-1,1
298,2,676,817,192,46,-1,-1,1
298,5,801,792,158,47,-1,-1,1
299,2,662,815,193,46,-1,-1,1
299,5,804,793,165,42,-1,-1,1
30,2,98,777,148,53,-1,-1,1
30,5,76,750,143,50,-1,-1,1
31,2,90,768,156,58,-1,-1,1
31,5,76,749,143,49,-1,-1,1
32,2,102,767,143,60,-1,-1,1
32,5,74,737,130,72,-1,-1,1
321,3,1030,760,115,89,-1,-1,1
321,5,910,794,149,41,-1,-1,1
322,3,1017,771,131,82,-1,-1,1
322,5,914,791,151,43,-1,-1,1
323,3,1000,783,152,78,-1,-1,1
323,5,920,791,148,42,-1,-1,1
324,3,992,792,159,71,-1,-1,1
324,5,924,791,151,41,-1,-1,1
325,3,981,793,161,70,-1,-1,1
325,5,927,789,149,40,-1,-1,1
326,3,974,796,154,66,-1,-1,1
326,5,937,786,153,43,-1,-1,1
327,3,960,811,168,47,-1,-1,1
327,5,940,788,149,39,-1,-1,1
328,3,947,814,170,45,-1,-1,1
328,5,942,787,151,40,-1,-1,1
329,3,936,811,166,46,-1,-1,1
329,5,943,787,151,43,-1,-1,1
33,2,100,758,142,68,-1,-1,1
33,5,78,735,118,80,-1,-1,1
330,3,928,807,167,49,-1,-1,1
330,5,944,788,151,45,-1,-1,1
34,1,190,810,153,43,-1,-1,1
34,2,98,753,146,71,-1,-1,1
34,5,76,731,115,90,-1,-1,1
35,1,182,808,154,41,-1,-1,1
35,2,102,757,143,68,-1,-1,1
35,5,77,727,112,97,-1,-1,1
36,1,177,810,154,41,-1,-1,1
36,2,103,757,142,68,-1,-1,1
36,5,75,720,111,106,-1,-1,1
37,2,103,753,135,72,-1,-1,1
37,5,74,716,103,111,-1,-1,1
38,2,105,750,121,79,-1,-1,1
38,5,72,711,97,116,-1,-1,1
39,2,108,746,103,90,-1,-1,1
39,5,70,707,93,122,-1,-1,1
40,2,113,736,89,108,-1,-1,1
40,5,67,705,92,122,-1,-1,1
41,2,116,732,84,113,-1,-1,1
41,5,66,708,94,118,-1,-1,1
42,2,109,722,91,122,-1,-1,1
42,5,66,710,104,119,-1,-1,1
43,2,108,718,85,125,-1,-1,1
43,5,68,705,89,128,-1,-1,1
44,2,102,712,87,128,-1,-1,1
44,5,73,712,82,122,-1,-1,1
45,2,101,712,82,129,-1,-1,1
45,5,78,718,72,122,-1,-1,1
46,2,101,709,85,129,-1,-1,1
46,5,81,719,69,124,-1,-1,1
466,2,613,811,191,52,-1,-1,1
466,3,726,773,183,52,-1,-1,1
467,2,619,810,191,52,-1,-1,1
467,3,726,772,182,52,-1,-1,1
468,2,628,810,189,51,-1,-1,1
468,3,719,773,184,50,-1,-1,1
469,2,635,809,189,53,-1,-1,1
469,3,719,771,182,50,-1,-1,1
47,2,101,704,77,128,-1,-1,1
47,5,84,718,56,134,-1,-1,1
470,2,642,808,190,53,-1,-1,1
470,3,718,771,183,50,-1,-1,1
471,2,647,809,191,48,-1,-1,1
471,3,716,771,185,48,-1,-1,1
472,2,654,807,189,47,-1,-1,1
472,3,715,770,182,48,-1,-1,1
473,2,666,808,183,48,-1,-1,1
473,3,713,769,180,49,-1,-1,1
473,4,556,841,207,49,-1,-1,1
474,2,668,807,186,54,-1,-1,1
474,3,712,768,179,48,-1,-1,1
474,4,581,842,200,48,-1,-1,1
475,2,681,805,179,49,-1,-1,1
475,3,704,765,184,49,-1,-1,1
475,4,601,841,203,47,-1,-1,1
476,2,681,806,186,45,-1,-1,1
476,3,699,767,185,46,-1,-1,1
476,4,623,836,199,48,-1,-1,1
477,2,684,806,189,44,-1,-1,1
477,4,637,837,199,49,-1,-1,1
478,2,690,804,191,47,-1,-1,1
478,4,651,833,204,50,-1,-1,1
479,2,693,804,191,50,-1,-1,1
479,4,675,835,196,46,-1,-1,1
48,2,106,705,82,127,-1,-1,1
48,5,86,716,43,138,-1,-1,1
480,2,697,807,190,52,-1,-1,1
480,4,689,835,198,48,-1,-1,1
481,2,707,807,190,53,-1,-1,1
481,4,706,832,194,49,-1,-1,1
482,2,715,799,188,50,-1,-1,1
482,4,722,824,192,50,-1,-1,1
483,2,727,800,185,48,-1,-1,1
483,4,730,817,192,45,-1,-1,1
484,2,729,801,191,49,-1,-1,1
484,4,734,816,201,48,-1,-1,1
485,2,730,801,197,49,-1,-1,1
485,4,734,814,209,49,-1,-1,1
486,4,751,824,210,50,-1,-1,1
487,2,734,795,184,47,-1,-1,1
487,4,767,818,204,55,-1,-1,1
488,4,751,816,215,54,-1,-1,1
489,2,747,795,180,38,-1,-1,1
489,4,769,811,207,58,-1,-1,1
49,2,110,697,74,132,-1,-1,1
49,5,81,717,47,143,-1,-1,1
490,2,770,789,165,47,-1,-1,1
490,4,754,804,205,51,-1,-1,1
491,2,769,789,170,47,-1,-1,1
491,4,779,813,196,59,-1,-1,1
492,2,770,787,175,48,-1,-1,1
492,4,785,818,186,60,-1,-1,1
493,2,779,788,173,50,-1,-1,1
493,4,784,809,185,71,-1,-1,1
494,2,794,788,157,48,-1,-1,1
494,4,787,801,180,80,-1,-1,1
495,2,800,789,156,47,-1,-1,1
495,4,793,799,174,83,-1,-1,1
499,2,819,789,147,53,-1,-1,1
499,3,665,765,191,62,-1,-1,1
499,4,785,789,171,83,-1,-1,1
50,2,107,697,78,130,-1,-1,1
50,5,70,722,79,135,-1,-1,1
500,2,792,786,172,58,-1,-1,1
500,3,667,762,188,68,-1,-1,1
500,4,765,784,185,89,-1,-1,1
501,2,781,783,186,64,-1,-1,1
501,3,666,762,190,69,-1,-1,1
501,4,763,782,184,91,-1,-1,1
502,2,781,781,188,68,-1,-1,1
502,3,666,763,191,69,-1,-1,1
502,4,759,780,183,94,-1,-1,1
503,2,779,778,191,73,-1,-1,1
503,3,664,764,191,68,-1,-1,1
503,4,754,780,183,94,-1,-1,1
504,3,662,764,192,70,-1,-1,1
504,4,742,781,186,92,-1,-1,1
505,3,664,765,193,68,-1,-1,1
505,4,738,779,185,93,-1,-1,1
506,3,664,766,193,67,-1,-1,1
506,4,735,778,185,92,-1,-1,1
507,3,664,766,193,68,-1,-1,1
507,4,734,781,182,91,-1,-1,1
508,3,666,764,188,72,-1,-1,1
508,4,730,783,185,88,-1,-1,1
509,3,668,762,186,74,-1,-1,1
509,4,728,785,184,87,-1,-1,1
51,1,109,778,151,59,-1,-1,1
51,2,106,694,66,116,-1,-1,1
51,5,65,724,98,137,-1,-1,1
510,3,668,761,186,74,-1,-1,1
510,4,718,782,185,91,-1,-1,1
511,3,668,759,185,77,-1,-1,1
511,4,714,785,188,87,-1,-1,1
512,3,668,758,184,77,-1,-1,1
512,4,712,785,189,86,-1,-1,1
513,2,791,783,188,64,-1,-1,1
513,3,666,756,184,79,-1,-1,1
513,4,717,787,177,78,-1,-1,1
514,2,794,782,186,66,-1,-1,1
514,3,664,757,182,79,-1,-1,1
514,4,714,793,171,74,-1,-1,1
515,2,801,783,180,65,-1,-1,1
515,3,664,759,181,74,-1,-1,1
515,4,711,789,161,82,-1,-1,1
516,2,809,784,174,63,-1,-1,1
516,3,667,758,177,77,-1,-1,1
516,4,713,788,152,87,-1,-1,1
517,2,808,778,174,72,-1,-1,1
517,3,668,761,166,72,-1,-1,1
517,4,714,783,143,93,-1,-1,1
518,2,801,779,182,72,-1,-1,1
518,3,671,762,164,71,-1,-1,1
518,4,718,775,133,106,-1,-1,1
519,2,797,777,187,77,-1,-1,1
519,3,669,765,169,66,-1,-1,1
519,4,723,765,128,118,-1,-1,1
52,1,112,775,146,77,-1,-1,1
52,2,96,697,83,136,-1,-1,1
52,5,60,733,111,130,-1,-1,1
520,2,800,775,185,81,-1,-1,1
520,3,668,766,169,64,-1,-1,1
520,4,731,761,121,125,-1,-1,1
521,2,811,770,176,88,-1,-1,1
521,3,667,763,175,67,-1,-1,1
521,4,729,747,133,137,-1,-1,1
522,2,808,769,181,89,-1,-1,1
522,3,664,763,181,65,-1,-1,1
522,4,737,737,139,143,-1,-1,1
523,2,819,785,170,74,-1,-1,1
523,3,665,766,175,61,-1,-1,1
523,4,749,729,127,156,-1,-1,1
524,2,804,782,193,79,-1,-1,1
524,3,666,768,159,60,-1,-1,1
524,4,759,719,117,167,-1,-1,1
525,2,804,782,195,80,-1,-1,1
525,3,666,767,160,62,-1,-1,1
525,4,770,711,110,177,-1,-1,1
526,2,801,782,201,81,-1,-1,1
526,3,665,766,174,62,-1,-1,1
526,4,776,705,105,183,-1,-1,1
527,2,804,784,199,80,-1,-1,1
527,3,664,766,178,63,-1,-1,1
527,4,777,701,107,185,-1,-1,1
528,2,802,784,203,78,-1,-1,1
528,3,664,764,179,66,-1,-1,1
528,4,779,697,104,187,-1,-1,1
529,2,803,784,203,78,-1,-1,1
529,3,664,764,179,66,-1,-1,1
529,4,782,692,109,177,-1,-1,1
53,1,114,769,145,76,-1,-1,1
53,2,102,694,71,144,-1,-1,1
53,5,60,744,121,121,-1,-1,1
530,2,801,785,205,77,-1,-1,1
530,3,662,765,183,65,-1,-1,1
530,4,783,692,103,173,-1,-1,1
531,2,798,786,205,75,-1,-1,1
531,3,662,765,183,66,-1,-1,1
531,4,784,689,103,172,-1,-1,1
532,2,798,784,205,76,-1,-1,1
532,3,662,764,181,68,-1,-1,1
532,4,785,684,105,176,-1,-1,1
533,2,802,784,198,75,-1,-1,1
533,3,663,761,176,74,-1,-1,1
533,4,787,680,104,175,-1,-1,1
534,2,802,784,197,74,-1,-1,1
534,3,664,758,176,79,-1,-1,1
534,4,787,677,107,175,-1,-1,1
535,2,802,783,196,73,-1,-1,1
535,3,664,755,178,84,-1,-1,1
535,4,791,673,103,178,-1,-1,1
536,2,795,778,204,76,-1,-1,1
536,3,664,752,178,86,-1,-1,1
536,4,790,668,105,182,-1,-1,1
537,2,795,779,204,73,-1,-1,1
537,4,791,668,103,183,-1,-1,1
538,2,796,779,203,72,-1,-1,1
538,4,790,668,105,183,-1,-1,1
539,2,797,778,201,71,-1,-1,1
539,4,791,667,103,184,-1,-1,1
54,1,127,766,133,70,-1,-1,1
54,2,102,687,71,144,-1,-1,1
54,5,67,750,120,113,-1,-1,1
540,2,797,778,201,72,-1,-1,1
540,4,789,667,107,183,-1,-1,1
541,2,797,777,200,72,-1,-1,1
541,4,790,666,106,184,-1,-1,1
542,2,795,776,202,73,-1,-1,1
542,4,789,665,107,185,-1,-1,1
543,2,793,776,204,71,-1,-1,1
543,4,790,664,106,187,-1,-1,1
544,2,791,776,208,70,-1,-1,1
544,4,792,664,102,187,-1,-1,1
545,2,790,776,208,69,-1,-1,1
545,4,793,663,102,187,-1,-1,1
546,2,791,775,205,71,-1,-1,1
546,4,792,661,105,188,-1,-1,1
547,2,792,772,201,76,-1,-1,1
547,4,791,661,106,188,-1,-1,1
548,2,794,771,195,79,-1,-1,1
548,4,792,660,107,189,-1,-1,1
549,2,794,770,194,80,-1,-1,1
549,4,794,659,106,189,-1,-1,1
55,1,105,766,151,72,-1,-1,1
55,2,96,686,70,159,-1,-1,1
55,5,75,783,146,86,-1,-1,1
550,2,793,770,194,81,-1,-1,1
550,4,809,656,86,184,-1,-1,1
551,2,794,767,192,86,-1,-1,1
551,4,812,655,81,187,-1,-1,1
552,2,795,765,190,87,-1,-1,1
552,4,814,649,81,191,-1,-1,1
553,2,798,764,187,89,-1,-1,1
553,4,820,647,76,185,-1,-1,1
554,2,800,765,187,88,-1,-1,1
554,4,819,651,76,179,-1,-1,1
555,2,801,763,185,91,-1,-1,1
555,4,815,652,80,176,-1,-1,1
556,2,799,763,186,89,-1,-1,1
556,4,815,648,78,181,-1,-1,1
557,2,798,764,188,89,-1,-1,1
557,4,816,649,79,177,-1,-1,1
558,2,799,764,189,89,-1,-1,1
558,4,813,647,82,181,-1,-1,1
559,2,800,764,187,90,-1,-1,1
559,4,815,643,79,188,-1,-1,1
56,1,106,767,150,73,-1,-1,1
56,2,96,675,67,167,-1,-1,1
56,5,95,781,137,92,-1,-1,1
560,2,800,761,187,92,-1,-1,1
560,4,818,641,78,188,-1,-1,1
561,2,802,766,187,86,-1,-1,1
561,4,821,641,73,185,-1,-1,1
562,2,808,777,182,77,-1,-1,1
562,4,822,640,72,190,-1,-1,1
563,2,813,774,182,83,-1,-1,1
563,4,821,645,74,181,-1,-1,1
564,2,831,771,167,87,-1,-1,1
564,4,816,647,79,183,-1,-1,1
57,1,133,748,116,93,-1,-1,1
57,2,92,685,69,167,-1,-1,1
57,5,98,779,137,86,-1,-1,1
58,1,143,744,113,98,-1,-1,1
58,2,94,680,65,169,-1,-1,1
58,5,126,776,121,96,-1,-1,1
584,1,621,622,154,114,-1,-1,1
584,5,737,626,161,100,-1,-1,1
585,1,622,620,149,116,-1,-1,1
585,5,732,631,163,97,-1,-1,1
586,1,619,620,148,110,-1,-1,1
586,5,731,635,165,93,-1,-1,1
587,1,617,618,149,112,-1,-1,1
587,5,727,641,166,92,-1,-1,1
588,1,615,618,151,113,-1,-1,1
588,5,722,644,170,88,-1,-1,1
589,1,614,616,149,115,-1,-1,1
589,5,719,649,172,82,-1,-1,1
59,1,143,739,105,103,-1,-1,1
59,2,90,681,65,168,-1,-1,1
59,5,144,773,115,98,-1,-1,1
590,1,611,614,148,117,-1,-1,1
590,5,717,649,172,84,-1,-1,1
591,1,610,612,144,119,-1,-1,1
591,5,713,651,173,83,-1,-1,1
592,1,610,615,143,116,-1,-1,1
592,5,710,653,175,82,-1,-1,1
593,1,609,613,143,118,-1,-1,1
593,5,711,655,173,80,-1,-1,1
594,1,607,612,146,119,-1,-1,1
594,5,709,656,174,80,-1,-1,1
595,1,602,609,155,123,-1,-1,1
595,5,709,656,171,86,-1,-1,1
596,1,602,606,149,125,-1,-1,1
596,5,704,655,172,85,-1,-1,1
597,1,605,610,145,120,-1,-1,1
597,5,699,657,173,83,-1,-1,1
598,1,603,608,146,122,-1,-1,1
598,5,698,667,175,71,-1,-1,1
599,1,603,607,144,123,-1,-1,1
599,5,693,665,174,74,-1,-1,1
60,1,137,735,84,113,-1,-1,1
60,2,92,682,65,168,-1,-1,1
60,5,151,768,120,106,-1,-1,1
600,1,602,606,147,126,-1,-1,1
600,5,689,659,168,83,-1,-1,1
601,1,600,605,148,126,-1,-1,1
601,5,686,654,166,89,-1,-1,1
602,1,598,601,139,126,-1,-1,1
602,5,676,654,170,91,-1,-1,1
603,1,596,600,139,125,-1,-1,1
603,5,675,652,168,96,-1,-1,1
604,1,596,598,139,130,-1,-1,1
604,5,672,653,167,98,-1,-1,1
605,1,594,597,142,132,-1,-1,1
605,5,668,654,165,98,-1,-1,1
606,1,593,595,140,134,-1,-1,1
606,5,668,656,162,99,-1,-1,1
607,1,590,594,141,132,-1,-1,1
607,5,665,655,162,100,-1,-1,1
608,1,590,592,138,133,-1,-1,1
608,5,663,655,162,100,-1,-1,1
