25,2,133,803,150,41,-1,-1,-1-1
25,3,461,798,183,44,-1,-1,-1-1
25,4,573,727,202,66,-1,-1,-1-1
25,5,82,751,144,55,-1,-1,-1-1
26,1,267,821,160,44,-1,-1,-1-1
26,2,121,793,150,45,-1,-1,-1-1
26,3,453,794,182,44,-1,-1,-1-1
26,4,567,725,200,68,-1,-1,-1-1
26,5,82,751,142,51,-1,-1,-1-1
27,1,249,819,162,42,-1,-1,-1-1
27,2,111,788,151,46,-1,-1,-1-1
27,3,447,794,180,45,-1,-1,-1-1
27,4,567,726,196,66,-1,-1,-1-1
27,5,79,750,144,51,-1,-1,-1-1
28,1,239,819,163,43,-1,-1,-1-1
28,2,105,784,156,45,-1,-1,-1-1
28,3,444,794,175,43,-1,-1,-1-1
28,4,565,724,194,69,-1,-1,-1-1
28,5,79,748,142,53,-1,-1,-1-1
29,1,230,818,159,44,-1,-1,-1-1
29,2,99,779,150,49,-1,-1,-1-1
29,3,429,793,185,45,-1,-1,-1-1
29,4,560,726,196,65,-1,-1,-1-1
29,5,77,748,144,53,-1,-1,-1-1
30,1,221,814,155,47,-1,-1,-1-1
30,2,98,777,148,53,-1,-1,-1-1
30,3,426,794,184,43,-1,-1,-1-1
30,4,555,726,196,63,-1,-1,-1-1
30,5,76,750,143,50,-1,-1,-1-1
31,1,215,811,151,48,-1,-1,-1-1
31,2,90,768,156,58,-1,-1,-1-1
31,3,420,794,181,43,-1,-1,-1-1
31,4,551,726,197,63,-1,-1,-1-1
31,5,76,749,143,49,-1,-1,-1-1
32,1,204,808,152,49,-1,-1,-1-1
32,2,102,767,143,60,-1,-1,-1-1
32,3,416,794,180,42,-1,-1,-1-1
32,4,546,725,197,63,-1,-1,-1-1
32,5,74,737,130,72,-1,-1,-1-1
33,1,197,808,152,46,-1,-1,-1-1
33,2,100,758,142,68,-1,-1,-1-1
33,3,411,793,178,43,-1,-1,-1-1
33,4,543,724,197,63,-1,-1,-1-1
33,5,78,735,118,80,-1,-1,-1-1
34,1,190,810,153,43,-1,-1,-1-1
34,2,98,753,146,71,-1,-1,-1-1
34,3,406,793,177,43,-1,-1,-1-1
34,4,539,724,199,63,-1,-1,-1-1
34,5,76,731,115,90,-1,-1,-1-1
35,1,182,808,154,41,-1,-1,-1-1
35,2,102,757,143,68,-1,-1,-1-1
35,3,400,792,175,44,-1,-1,-1-1
35,4,536,722,199,65,-1,-1,-1-1
35,5,77,727,112,97,-1,-1,-1-1
36,1,177,810,154,41,-1,-1,-1-1
36,2,103,757,142,68,-1,-1,-1-1
36,3,397,794,175,43,-1,-1,-1-1
36,4,531,724,202,62,-1,-1,-1-1
36,5,75,720,111,106,-1,-1,-1-1
37,1,172,808,151,42,-1,-1,-1-1
37,2,103,753,135,72,-1,-1,-1-1
37,4,527,723,203,62,-1,-1,-1-1
37,5,74,716,103,111,-1,-1,-1-1
38,1,162,806,148,42,-1,-1,-1-1
38,2,105,750,121,79,-1,-1,-1-1
38,3,382,794,181,43,-1,-1,-1-1
38,4,525,721,202,65,-1,-1,-1-1
38,5,72,711,97,116,-1,-1,-1-1
39,1,158,804,146,42,-1,-1,-1-1
39,2,108,746,103,90,-1,-1,-1-1
39,3,378,795,179,42,-1,-1,-1-1
39,4,520,720,200,67,-1,-1,-1-1
39,5,70,707,93,122,-1,-1,-1-1
40,1,149,803,145,42,-1,-1,-1-1
40,2,113,736,89,108,-1,-1,-1-1
40,3,372,794,179,44,-1,-1,-1-1
40,4,518,722,200,63,-1,-1,-1-1
40,5,67,705,92,122,-1,-1,-1-1
41,1,142,800,142,44,-1,-1,-1-1
41,2,116,732,84,113,-1,-1,-1-1
41,3,369,793,180,48,-1,-1,-1-1
41,4,516,722,199,63,-1,-1,-1-1
41,5,66,708,94,118,-1,-1,-1-1
42,1,134,798,143,45,-1,-1,-1-1
42,2,109,722,91,122,-1,-1,-1-1
42,3,365,795,181,48,-1,-1,-1-1
42,4,513,723,201,62,-1,-1,-1-1
42,5,66,710,104,119,-1,-1,-1-1
43,1,134,793,137,50,-1,-1,-1-1
43,2,108,718,85,125,-1,-1,-1-1
43,3,360,793,180,52,-1,-1,-1-1
43,4,510,725,200,55,-1,-1,-1-1
43,5,68,705,89,128,-1,-1,-1-1
44,3,352,789,178,53,-1,-1,-1-1
44,4,505,720,203,53,-1,-1,-1-1
44,5,73,712,82,122,-1,-1,-1-1
44,2,102,712,87,128,-1,-1,-1-1
44,1,132,792,126,44,-1,-1,-1-1
45,1,110,792,152,47,-1,-1,-1-1
45,3,346,797,173,52,-1,-1,-1-1
45,4,501,725,201,48,-1,-1,-1-1
45,5,78,718,72,122,-1,-1,-1-1
45,2,101,712,82,129,-1,-1,-1-1
46,1,112,790,148,49,-1,-1,-1-1
46,3,333,802,181,46,-1,-1,-1-1
46,4,499,726,201,48,-1,-1,-1-1
46,5,81,719,69,124,-1,-1,-1-1
46,2,101,709,85,129,-1,-1,-1-1
47,1,114,789,144,50,-1,-1,-1-1
47,2,101,704,77,128,-1,-1,-1-1
47,3,324,804,182,47,-1,-1,-1-1
47,4,496,727,200,50,-1,-1,-1-1
47,5,84,718,56,134,-1,-1,-1-1
48,1,114,787,144,49,-1,-1,-1-1
48,2,106,705,82,127,-1,-1,-1-1
48,3,319,804,181,47,-1,-1,-1-1
48,4,494,727,201,48,-1,-1,-1-1
48,5,86,716,43,138,-1,-1,-1-1
49,1,116,784,144,49,-1,-1,-1-1
49,2,110,697,74,132,-1,-1,-1-1
49,3,314,804,177,49,-1,-1,-1-1
49,4,492,729,201,46,-1,-1,-1-1
49,5,81,717,47,143,-1,-1,-1-1
50,1,112,783,149,50,-1,-1,-1-1
50,2,107,697,78,130,-1,-1,-1-1
50,3,310,806,174,48,-1,-1,-1-1
50,4,489,729,200,47,-1,-1,-1-1
50,5,70,722,79,135,-1,-1,-1-1
51,1,109,778,151,59,-1,-1,-1-1
51,2,106,694,66,116,-1,-1,-1-1
51,3,303,806,174,48,-1,-1,-1-1
51,4,485,727,201,48,-1,-1,-1-1
51,5,65,724,98,137,-1,-1,-1-1
52,1,112,775,146,77,-1,-1,-1-1
52,2,96,697,83,136,-1,-1,-1-1
52,3,300,809,174,46,-1,-1,-1-1
52,4,484,728,199,47,-1,-1,-1-1
52,5,60,733,111,130,-1,-1,-1-1
53,1,114,769,145,76,-1,-1,-1-1
53,2,102,694,71,144,-1,-1,-1-1
53,3,290,809,177,45,-1,-1,-1-1
53,4,482,730,199,47,-1,-1,-1-1
53,5,60,744,121,121,-1,-1,-1-1
54,1,127,766,133,70,-1,-1,-1-1
54,2,102,687,71,144,-1,-1,-1-1
54,3,285,809,178,44,-1,-1,-1-1
54,4,479,731,200,47,-1,-1,-1-1
54,5,67,750,120,113,-1,-1,-1-1
55,1,105,766,151,72,-1,-1,-1-1
55,2,96,686,70,159,-1,-1,-1-1
55,3,280,808,177,44,-1,-1,-1-1
55,4,478,731,200,48,-1,-1,-1-1
55,5,75,783,146,86,-1,-1,-1-1
56,1,106,767,150,73,-1,-1,-1-1
56,5,95,781,137,92,-1,-1,-1-1
56,3,276,806,175,43,-1,-1,-1-1
56,4,469,730,201,48,-1,-1,-1-1
56,2,96,675,67,167,-1,-1,-1-1
57,1,133,748,116,93,-1,-1,-1-1
57,3,273,805,174,44,-1,-1,-1-1
57,4,467,731,202,47,-1,-1,-1-1
57,2,92,685,69,167,-1,-1,-1-1
57,5,98,779,137,86,-1,-1,-1-1
58,1,143,744,113,98,-1,-1,-1-1
58,2,94,680,65,169,-1,-1,-1-1
58,3,269,807,172,44,-1,-1,-1-1
58,4,465,731,202,46,-1,-1,-1-1
58,5,126,776,121,96,-1,-1,-1-1
59,1,143,739,105,103,-1,-1,-1-1
59,2,90,681,65,168,-1,-1,-1-1
59,3,266,806,171,45,-1,-1,-1-1
59,4,462,731,201,46,-1,-1,-1-1
59,5,144,773,115,98,-1,-1,-1-1
60,1,137,735,84,113,-1,-1,-1-1
60,2,92,682,65,168,-1,-1,-1-1
60,3,264,806,170,46,-1,-1,-1-1
60,4,460,731,201,46,-1,-1,-1-1
60,5,151,768,120,106,-1,-1,-1-1
61,1,143,729,80,123,-1,-1,-1-1
61,2,90,681,65,170,-1,-1,-1-1
61,3,259,806,170,48,-1,-1,-1-1
61,4,458,731,201,46,-1,-1,-1-1
61,5,153,737,108,137,-1,-1,-1-1
62,1,145,724,76,128,-1,-1,-1-1
62,2,89,681,66,169,-1,-1,-1-1
62,3,258,805,170,48,-1,-1,-1-1
62,4,456,730,202,47,-1,-1,-1-1
62,5,160,770,120,107,-1,-1,-1-1
63,1,142,714,86,132,-1,-1,-1-1
63,2,87,681,67,169,-1,-1,-1-1
63,3,256,804,170,50,-1,-1,-1-1
63,4,455,731,201,46,-1,-1,-1-1
63,5,165,771,121,107,-1,-1,-1-1
64,1,142,710,85,137,-1,-1,-1-1
64,2,87,680,66,168,-1,-1,-1-1
64,3,255,803,169,51,-1,-1,-1-1
64,4,452,731,201,47,-1,-1,-1-1
64,5,171,772,115,108,-1,-1,-1-1
65,1,142,709,86,136,-1,-1,-1-1
65,2,87,681,64,167,-1,-1,-1-1
65,3,256,802,163,52,-1,-1,-1-1
65,4,451,731,199,46,-1,-1,-1-1
65,5,176,767,103,112,-1,-1,-1-1
66,1,141,710,76,132,-1,-1,-1-1
66,2,89,681,62,167,-1,-1,-1-1
66,3,250,802,163,49,-1,-1,-1-1
66,4,450,731,199,47,-1,-1,-1-1
66,5,170,748,94,129,-1,-1,-1-1
67,1,147,703,68,138,-1,-1,-1-1
67,2,93,682,64,165,-1,-1,-1-1
67,3,244,802,165,47,-1,-1,-1-1
67,4,449,731,197,47,-1,-1,-1-1
67,5,177,744,87,131,-1,-1,-1-1
68,1,143,700,68,142,-1,-1,-1-1
68,2,94,689,71,166,-1,-1,-1-1
68,3,237,803,170,45,-1,-1,-1-1
68,4,447,731,197,47,-1,-1,-1-1
68,5,182,734,81,140,-1,-1,-1-1
69,1,140,698,62,148,-1,-1,-1-1
69,2,93,692,74,165,-1,-1,-1-1
69,3,230,803,171,44,-1,-1,-1-1
69,4,445,730,196,47,-1,-1,-1-1
69,5,183,726,81,149,-1,-1,-1-1
70,1,137,699,63,150,-1,-1,-1-1
70,2,93,695,77,162,-1,-1,-1-1
70,3,228,803,170,44,-1,-1,-1-1
70,4,444,730,195,47,-1,-1,-1-1
70,5,186,721,79,153,-1,-1,-1-1
71,1,136,698,64,151,-1,-1,-1-1
71,2,93,696,77,161,-1,-1,-1-1
71,3,226,802,169,46,-1,-1,-1-1
71,4,441,731,196,47,-1,-1,-1-1
71,5,192,717,74,158,-1,-1,-1-1
72,1,137,698,65,155,-1,-1,-1-1
72,2,93,698,78,160,-1,-1,-1-1
72,3,226,802,165,46,-1,-1,-1-1
72,4,439,729,197,48,-1,-1,-1-1
72,5,196,713,70,162,-1,-1,-1-1
73,1,139,699,66,156,-1,-1,-1-1
73,2,91,699,82,160,-1,-1,-1-1
73,3,227,803,165,46,-1,-1,-1-1
73,4,438,729,196,47,-1,-1,-1-1
73,5,197,711,67,164,-1,-1,-1-1
74,1,140,699,64,158,-1,-1,-1-1
74,2,88,708,87,157,-1,-1,-1-1
74,3,228,801,161,48,-1,-1,-1-1
74,4,437,730,196,47,-1,-1,-1-1
74,5,199,710,65,165,-1,-1,-1-1
75,1,141,701,66,157,-1,-1,-1-1
75,2,94,709,84,157,-1,-1,-1-1
75,3,232,795,156,60,-1,-1,-1-1
75,4,436,730,196,47,-1,-1,-1-1
75,5,200,708,65,166,-1,-1,-1-1
76,1,132,706,78,158,-1,-1,-1-1
76,2,96,713,80,153,-1,-1,-1-1
76,3,235,789,151,72,-1,-1,-1-1
76,4,435,729,195,47,-1,-1,-1-1
76,5,200,709,65,163,-1,-1,-1-1
77,1,133,708,77,158,-1,-1,-1-1
77,2,96,713,80,155,-1,-1,-1-1
77,3,236,785,151,77,-1,-1,-1-1
77,4,434,729,194,47,-1,-1,-1-1
77,5,199,709,65,160,-1,-1,-1-1
78,1,136,710,74,156,-1,-1,-1-1
78,2,98,716,79,154,-1,-1,-1-1
78,3,236,783,148,77,-1,-1,-1-1
78,4,433,729,194,47,-1,-1,-1-1
78,5,197,707,66,160,-1,-1,-1-1
79,1,139,710,71,155,-1,-1,-1-1
79,2,98,718,78,152,-1,-1,-1-1
79,3,233,783,151,77,-1,-1,-1-1
79,4,434,730,193,46,-1,-1,-1-1
79,5,195,707,66,158,-1,-1,-1-1
80,1,142,714,68,152,-1,-1,-1-1
80,2,99,719,77,152,-1,-1,-1-1
80,3,233,783,150,64,-1,-1,-1-1
80,4,428,730,192,45,-1,-1,-1-1
80,5,198,701,61,158,-1,-1,-1-1
81,1,147,718,65,149,-1,-1,-1-1
81,2,99,720,74,152,-1,-1,-1-1
81,3,231,783,149,64,-1,-1,-1-1
81,4,427,730,191,45,-1,-1,-1-1
81,5,199,700,60,158,-1,-1,-1-1
82,1,147,722,69,146,-1,-1,-1-1
82,2,97,721,76,151,-1,-1,-1-1
82,3,231,781,147,66,-1,-1,-1-1
82,4,426,730,192,45,-1,-1,-1-1
82,5,198,697,59,159,-1,-1,-1-1
83,1,148,724,68,144,-1,-1,-1-1
83,2,97,720,76,152,-1,-1,-1-1
83,3,230,778,145,71,-1,-1,-1-1
83,4,426,730,192,46,-1,-1,-1-1
83,5,198,695,59,160,-1,-1,-1-1
84,1,151,728,65,141,-1,-1,-1-1
84,2,99,721,72,152,-1,-1,-1-1
84,3,226,772,145,79,-1,-1,-1-1
84,4,424,730,194,46,-1,-1,-1-1
84,5,197,688,60,161,-1,-1,-1-1
85,1,165,738,61,133,-1,-1,-1-1
85,2,100,721,71,152,-1,-1,-1-1
85,3,230,766,135,89,-1,-1,-1-1
85,4,424,730,193,47,-1,-1,-1-1
85,5,194,681,61,164,-1,-1,-1-1
86,1,166,738,59,135,-1,-1,-1-1
86,2,101,721,71,153,-1,-1,-1-1
86,3,235,759,123,102,-1,-1,-1-1
86,4,423,730,193,46,-1,-1,-1-1
86,5,192,675,61,168,-1,-1,-1-1
87,1,166,740,59,133,-1,-1,-1-1
87,2,101,720,71,154,-1,-1,-1-1
87,3,237,754,116,109,-1,-1,-1-1
87,4,422,731,193,45,-1,-1,-1-1
87,5,191,669,62,170,-1,-1,-1-1
88,1,166,743,59,130,-1,-1,-1-1
88,2,102,720,68,154,-1,-1,-1-1
88,3,238,749,110,115,-1,-1,-1-1
88,4,420,731,194,45,-1,-1,-1-1
88,5,191,668,63,168,-1,-1,-1-1
89,1,165,741,60,131,-1,-1,-1-1
89,2,102,720,71,155,-1,-1,-1-1
89,3,233,743,115,123,-1,-1,-1-1
89,4,418,732,194,45,-1,-1,-1-1
89,5,195,664,62,162,-1,-1,-1-1
90,1,163,736,64,136,-1,-1,-1-1
90,2,102,720,70,154,-1,-1,-1-1
90,3,225,739,110,126,-1,-1,-1-1
90,4,416,733,194,44,-1,-1,-1-1
90,5,196,659,59,162,-1,-1,-1-1
91,1,162,736,65,135,-1,-1,-1-1
91,2,102,721,71,153,-1,-1,-1-1
91,3,220,735,108,129,-1,-1,-1-1
91,4,414,733,196,45,-1,-1,-1-1
91,5,194,651,59,165,-1,-1,-1-1
92,1,162,734,65,137,-1,-1,-1-1
92,2,102,721,71,154,-1,-1,-1-1
92,3,212,731,109,130,-1,-1,-1-1
92,4,413,732,196,45,-1,-1,-1-1
92,5,193,644,60,169,-1,-1,-1-1
93,1,162,732,65,140,-1,-1,-1-1
93,2,101,720,72,155,-1,-1,-1-1
93,3,204,731,113,122,-1,-1,-1-1
93,4,412,731,197,45,-1,-1,-1-1
93,5,191,638,65,172,-1,-1,-1-1
94,1,162,729,65,141,-1,-1,-1-1
94,2,103,720,68,155,-1,-1,-1-1
94,3,196,746,119,104,-1,-1,-1-1
94,4,412,731,196,45,-1,-1,-1-1
94,5,190,634,68,171,-1,-1,-1-1
95,1,163,728,63,142,-1,-1,-1-1
95,2,104,720,66,155,-1,-1,-1-1
95,3,193,760,134,87,-1,-1,-1-1
95,4,411,731,196,45,-1,-1,-1-1
95,5,193,629,66,161,-1,-1,-1-1
96,1,164,725,61,146,-1,-1,-1-1
96,2,104,720,67,156,-1,-1,-1-1
96,3,191,772,141,72,-1,-1,-1-1
96,4,409,732,198,45,-1,-1,-1-1
96,5,194,626,66,162,-1,-1,-1-1
97,1,163,724,61,147,-1,-1,-1-1
97,2,104,719,68,156,-1,-1,-1-1
97,3,190,783,139,59,-1,-1,-1-1
97,4,407,732,198,46,-1,-1,-1-1
97,5,197,621,61,160,-1,-1,-1-1
98,1,163,724,62,146,-1,-1,-1-1
98,2,105,719,67,157,-1,-1,-1-1
98,4,407,731,197,45,-1,-1,-1-1
98,5,196,617,64,159,-1,-1,-1-1
99,1,164,725,60,144,-1,-1,-1-1
99,2,104,718,68,158,-1,-1,-1-1
99,3,185,797,139,48,-1,-1,-1-1
99,4,405,732,198,45,-1,-1,-1-1
99,5,196,612,62,160,-1,-1,-1-1
100,1,163,723,61,145,-1,-1,-1-1
100,2,105,718,67,158,-1,-1,-1-1
100,3,182,798,141,46,-1,-1,-1-1
100,4,404,732,199,46,-1,-1,-1-1
100,5,197,609,62,161,-1,-1,-1-1
101,1,163,723,60,144,-1,-1,-1-1
101,2,104,718,68,158,-1,-1,-1-1
101,3,181,799,140,46,-1,-1,-1-1
101,4,403,732,199,47,-1,-1,-1-1
101,5,197,605,63,162,-1,-1,-1-1
102,1,163,720,61,146,-1,-1,-1-1
102,2,105,719,67,158,-1,-1,-1-1
102,4,402,733,198,46,-1,-1,-1-1
102,5,196,602,65,160,-1,-1,-1-1
102,3,164,804,149,33,-1,-1,-1-1
103,1,146,718,63,150,-1,-1,-1-1
103,2,106,724,66,153,-1,-1,-1-1
103,3,168,797,145,43,-1,-1,-1-1
103,4,400,732,199,46,-1,-1,-1-1
103,5,195,598,67,162,-1,-1,-1-1
104,1,158,721,73,137,-1,-1,-1-1
104,2,120,718,72,154,-1,-1,-1-1
104,4,400,732,198,46,-1,-1,-1-1
104,5,197,592,67,162,-1,-1,-1-1
104,3,160,801,152,36,-1,-1,-1-1
105,2,114,727,103,145,-1,-1,-1-1
105,4,400,733,192,48,-1,-1,-1-1
105,5,196,588,70,163,-1,-1,-1-1
106,1,149,735,104,113,-1,-1,-1-1
106,2,108,742,111,134,-1,-1,-1-1
106,4,404,727,185,62,-1,-1,-1-1
106,5,197,586,71,162,-1,-1,-1-1
107,1,153,728,99,127,-1,-1,-1-1
107,2,92,773,151,109,-1,-1,-1-1
107,4,412,720,167,81,-1,-1,-1-1
107,5,198,582,71,161,-1,-1,-1-1
108,1,152,737,105,110,-1,-1,-1-1
108,2,101,784,153,99,-1,-1,-1-1
108,4,414,716,160,96,-1,-1,-1-1
108,5,200,579,70,161,-1,-1,-1-1
109,1,151,744,113,97,-1,-1,-1-1
109,2,114,803,171,73,-1,-1,-1-1
109,4,410,714,161,102,-1,-1,-1-1
109,5,200,576,71,161,-1,-1,-1-1
110,1,158,710,55,141,-1,-1,-1-1
110,2,114,818,180,57,-1,-1,-1-1
110,3,155,765,133,73,-1,-1,-1-1
110,4,403,713,163,104,-1,-1,-1-1
110,5,201,574,70,160,-1,-1,-1-1
111,1,156,710,56,141,-1,-1,-1-1
111,2,127,821,178,54,-1,-1,-1-1
111,3,157,771,143,64,-1,-1,-1-1
111,4,388,711,167,104,-1,-1,-1-1
111,5,200,573,72,157,-1,-1,-1-1
112,1,154,709,58,140,-1,-1,-1-1
112,2,136,826,180,50,-1,-1,-1-1
112,3,148,771,159,63,-1,-1,-1-1
112,4,380,713,165,103,-1,-1,-1-1
112,5,201,571,71,157,-1,-1,-1-1
113,1,152,705,61,143,-1,-1,-1-1
113,2,146,827,179,50,-1,-1,-1-1
113,3,149,773,162,59,-1,-1,-1-1
113,4,372,717,167,101,-1,-1,-1-1
113,5,202,567,79,157,-1,-1,-1-1
114,1,149,704,63,145,-1,-1,-1-1
114,2,162,829,179,44,-1,-1,-1-1
114,3,155,775,156,60,-1,-1,-1-1
114,4,366,723,165,96,-1,-1,-1-1
114,5,202,566,80,155,-1,-1,-1-1
115,1,147,703,66,145,-1,-1,-1-1
115,2,173,828,173,46,-1,-1,-1-1
115,3,160,771,147,66,-1,-1,-1-1
115,4,362,728,167,93,-1,-1,-1-1
116,1,144,701,70,145,-1,-1,-1-1
116,2,178,826,179,46,-1,-1,-1-1
116,3,162,765,141,77,-1,-1,-1-1
116,4,357,734,165,88,-1,-1,-1-1
116,5,204,558,79,159,-1,-1,-1-1
117,1,143,699,71,147,-1,-1,-1-1
117,2,186,827,182,45,-1,-1,-1-1
117,3,166,759,134,85,-1,-1,-1-1
117,4,353,737,165,87,-1,-1,-1-1
117,5,204,556,79,158,-1,-1,-1-1
118,1,142,699,69,147,-1,-1,-1-1
118,2,199,826,179,46,-1,-1,-1-1
118,3,170,753,126,91,-1,-1,-1-1
118,4,205,556,80,156,-1,-1,-1-1
119,1,142,698,67,146,-1,-1,-1-1
119,2,204,826,180,45,-1,-1,-1-1
119,3,176,746,116,98,-1,-1,-1-1
119,4,343,743,165,86,-1,-1,-1-1
119,5,203,549,79,155,-1,-1,-1-1
120,1,140,695,70,148,-1,-1,-1-1
120,2,212,827,182,43,-1,-1,-1-1
120,3,176,740,116,103,-1,-1,-1-1
120,4,339,744,166,87,-1,-1,-1-1
120,5,194,552,84,144,-1,-1,-1-1
121,1,139,693,70,149,-1,-1,-1-1
121,2,219,826,183,44,-1,-1,-1-1
121,3,175,738,119,103,-1,-1,-1-1
121,4,335,747,163,84,-1,-1,-1-1
121,5,192,559,99,138,-1,-1,-1-1
122,1,138,692,70,149,-1,-1,-1-1
122,2,226,827,182,43,-1,-1,-1-1
122,3,174,734,119,107,-1,-1,-1-1
122,4,332,748,162,85,-1,-1,-1-1
122,5,190,564,103,133,-1,-1,-1-1
123,1,137,690,71,149,-1,-1,-1-1
123,2,233,826,187,45,-1,-1,-1-1
123,3,172,733,122,108,-1,-1,-1-1
123,4,328,751,161,83,-1,-1,-1-1
123,5,189,571,107,128,-1,-1,-1-1
124,1,136,687,71,154,-1,-1,-1-1
124,2,239,826,185,43,-1,-1,-1-1
124,3,179,734,112,111,-1,-1,-1-1
124,4,323,753,161,81,-1,-1,-1-1
124,5,187,574,111,126,-1,-1,-1-1
125,1,134,684,76,160,-1,-1,-1-1
125,2,246,824,188,47,-1,-1,-1-1
125,3,185,732,98,113,-1,-1,-1-1
